sentiment,text
0,goodbyes stink. in tears. i miss ashley already
0,[wrong!] yorly? @MENTION (kristy):its official just threw up! feeling so sick and down babe you kn..
0,i have a bigger box... time to start packing in earnest
1,"@MENTION dudee! i had tacos for dinner .. thatt is what you meant by takitos, right? hahahaha"
1,show! tonight!
0,according to french news after 2nd july the search for af447 may be over as the signals will fade & be silent forever more..
1,first time twittering and wondering why this is all the rage.
0,"passed my drivers test! i can drive!...oh wait, i don't turn 16 till october"
1,"@MENTION aww, too late, we've moved on from cayuse to an 06 tertulia cellars les collines. i guess its a walla walla syrah night"
0,agh phones keep ringing! stirring up another migrain hope it goes away before my dr. appointment later...
1,@MENTION crazy boat to say the least. how is cg tonight?
0,wish i had noms...
0,kings of leon are coming to town october 6th but i won't have any money when tickets go on sale.
0,i do not know what happened but currently arabcrunch server is down
1,got my phone back
1,@MENTION ily girlie!!
1,no more latin ever again
0,"beautiful day out, mind full of laziness but today is not saturday . still no rains . skipping rope inviting. museli on breakfast menu."
0,saw transformers 2 at imax ‚äì glorious - an utter spectacle of the grandest proportions. you could tell some things had been cut though
0,whine for me. i def need to get a bigger arsefor these dances! smh.
1,"musicmonday sonata arctica, for the real hardcore metal heads out there. i love sonata arctica, they are even better live. ;)"
0,gay! it didn't come out right eff you twitter
0,my teeth hurt so baddd ;[ grrr. the pain. ouch.
0,my hands are too cold to type
0,@MENTION super hung overish
1,@MENTION - he looks devilish nga!! caption: don't mess with the dawg
0,@MENTION i wish i could
1,"@MENTION and aww and heee. nicely done, your weekend guest! *approves a lot*"
0,"@MENTION i have colds, headache and sore throat."
1,@MENTION hopefully you will be soon! <3 you
1,my gawrjus pussy lovers and two of the funniest gals ever! @MENTION and @MENTION followfriday
0,tried to download torrent. upload speed is 4 times than download speed.
1,@MENTION thank you for that random fact. i will store it for one of the many rainy days here i hope all is well in your world?
1,@MENTION cool! whats your work based on hun
1,in need of a summer job in order to get to my babes
1,looking at laptops with my dad
0,site updated to include info about sa closing - - and a new wicked date
0,@MENTION your still thinking? cheer up buddy )
0,earthquack!
0,feels so lost at farm town..can anybody play mine for me..?
0,doesn't wamt to go back to school tomorrow
1,"ok, pity party is over!"
1,@MENTION thanks
1,@MENTION fa sho!! we'll def accept u thanks for watchin!
1,"@MENTION plaza sentral itu yg depan sency kan ya? beuh, temen gue sebutnya: yanty instead of sency. lebih lokal katanya."
0,@MENTION i hope she does get home soon
1,oh wait...i think its only 24 hrs or 48 hrs..hihi
1,@MENTION awww you're such a sweetheart. i'm sure they will really appreciate it xxx
0,@MENTION what. he took the orders.
1,going to see the fast and the furious soon with my brother xo
1,@MENTION are you camping for vacation?!
0,still at home
1,@MENTION hahaha cheetah girls omg...xd and yaaah sounds good
0,third wheel
1,@MENTION thank you
0,@MENTION omfg yes it was i almost cried when i woke up but girl let me tell u he is one good dream kisser/make outer hahaha
1,"""@MENTION"" hi mandy you are really pretty i love the miley and mandy show write me back pls"
1,he tucked me into my bed then left
1,"candies in cakes, with the candles... i like it"
0,@MENTION im ok..think i might be getting sick how are you doing?
1,off to team-morale event
0,is evidently in leeds not silverstone
0,counting down the hours to go to the dentist
0,my feet hurts
1,"@MENTION i'll leave the door on the latch... let yourself in! (oh, can you bring chips and snacks? im all out) lmao"
1,"@MENTION new taitv would make me very happy indeed. and suarez was up there for a while, i needed to switch it up"
1,@MENTION that girl from top model would love youuu lolol
1,@MENTION heyy whats up?
1,"by @MENTION... it's good and then ""oh, wait a minute!?!?"" - blimey [via @MENTION]"
0,where are my parents?
1,@MENTION oh sure i will
0,i just downed some coke so now im ill oh well im going on halo 3
1,no no no notorious
0,@MENTION shane dawson threw me off
0,just took an exceptionally hard physics test fb
1,lol i just watched myself on tv
1,@MENTION thanks v much for the suggestions. i'll pass them into to friends for approval
1,can't wait to see the killers
0,"argh,trying to make sure all visa documents are in order. i'm afraid i might mess something up and won't be allowed to come to the uk"
1,working on my labels!! have to hit it hard this week
1,how hard is it to actually find someone with your last name that is actually a relative ?
1,"@MENTION oh dear, that doesn't sound good - hope you're ok"
0,@MENTION oh yeah...cant wait to just learn their hearts away....haha proba have nothing to do...like me lol
1,@MENTION i love number 1. it is amazing! im also getting one of ur tshirts and sweatshirts i cant wait till it gets delivered!!
1,@MENTION i burned a cd of danny songs too.
0,so the big news is that lifelock and @MENTION have branded jerseys? congratz! i was hoping for the asg instead
1,watching camp rock!
0,sick of this wind and rain
0,"oh shit street sweeper social club on fallon tonight! but but, it's during dark matter!"
1,@MENTION awww when are you two getting married
1,@MENTION thank you
1,@MENTION heyy
1,goodmorning for people that have morning...haha. but in here good evening
0,@MENTION boooo hahah ugh this weekend is jam packed nj fun with concert ahhh who knows!!!
1,my 80-something year old grandma is fighting sleep to catch the tonight show to see pearl jam and better understand my obsession.
1,hi liyana thanks for inviting me to twitter
1,"awake, finally, and prioritizing 80 million undesirable things i need to do."
0,i am impatient and getting tired of waiting.
1,"hey, it's followfriday, so if you're a follower,...you know what to do and when to do it. @MENTION"
1,"@MENTION ahhh. that should ""perk"" you up. i've got a full day of running around for kids b-day parties, errands, etc."
0,"@MENTION don't remind me! still got some work to do and no its not code, just a line from forgetting sarah marshall haha"
1,"@MENTION actually, they were all asleep, so maybe they had heavier sedation than me! ; ) comfort food here i come!!"
0,cleaning the house....joy 4 me
1,"@MENTION no, you wouldn't go to portland. you'd fly out of eugene straight to lv. prices are cheap. don't know your budget tho."
1,off with mikey and christina. <3 we're going to have a wonderful night.
1,@MENTION shutting down now
1,i thought yesterday would suck cause everyone was going to that party i wasn't invited to but i ended up in a club and had a lot of fun
1,the chemitry exam was fine
0,great. now i have a headache. me duele en mi cabesa.
1,@MENTION sexify my love joey!
0,"its been a while. why did i lose over 20,000 songs on my external hard drive?!?! now i have to start over at square one"
0,"today, the last day of my beautyful holidays"
0,argh noo! missed the killers on wossy! that sucks! missed out on brandon. total failure! anyone know if it's repeated? must investigate!
0,i don't feel like going out to town now feel bleh and a bit ill
1,goodnight my twiggas make sure say your prayers before u close your eyes and drift off into wonderland. bless
1,@MENTION i love it!
0,i think i'm getting sick again
1,"@MENTION yes, i believe it is! i love spots like that. cause when its real, i just want to get up and leave the restaurant!"
1,hangin' out.
1,"i'm so tired but i can't sleep! ugh! gettin' 2 silly, i need 2 stop!"
0,"there she goes still, meatballs so much more filling than muller lite ;-)"
1,so not tired. updating my ipod. and burning him a cd. goodnight
1,eating white chocolate roll__nyummy
1,@MENTION thanks!
0,has to get up at 5 am
1,@MENTION thank you mary
0,@MENTION you can't see me what are you up to today sunshine?
0,im apparently not allowed to tweet at work
0,not feeling to good this afternoon
1,watching snow white then sleep
0,just loves how @MENTION never tweets back to me
1,adam gregory you are the best. lovelovelove youu.
0,"whiskey shots with the roomies then heading to a party on congress. my phone exists no more, so don't even try"
1,@MENTION it's not often that i'm on the leading edge. blip.fm tweets are annoying if over-used. waiting for the signal/noise to flip bad.
1,@MENTION i think i'm falling in love with you!! xxx iloveyou
0,"supposed to be happy with the score , 37,25 (freaky unspeakable!) but i'm not happy ."
0,i wish i was at e3
1,"@MENTION amy, i hope you do well with we will rock you! 4th recall? they must like you wish you lots of good luck xx"
1,"@MENTION ah, i see hehehh... ok lang din ako.. god bless! (:"
0,i love you travon
1,@MENTION hope your 4 legged babe is ok now...& ur bank will recover
0,@MENTION but i dont have a professional shot
0,i want a new laptop. hp tx2000 is the bomb. :| who knows how much it is? im me: gabbehhramos@MENTION.com
0,"im eating these new skittles called skittles confused, they're ok but at least they dont taste like the starburst ones they were horrible"
0,@MENTION i know right. fml.
0,"crying my fucking eyes out, yeah i am really fucking happy ! ughh"
0,carls jr is closed ahhh but the sign says its open!
1,"@MENTION he might have got chompers but now at least he can eat steak, give the poor guy a break"
1,starting to hate work
1,yes! it's done! ready to eat! wait i'll just eat first!
1,"off to watch lee's soccer game, then we're off to coed softball thttp://. i'm glad we're still young ""at heart""."
1,@MENTION now i just have to think of something clever to say! how's your week going?
1,good morning^^... vote!!! for cb!!!
0,"hmmm... i looked, can't find him anywhere"
0,coliseum was amazing and alive with laker pride yesterday! but now i'm off to the doctor for this horrible strep throat...
1,wow. everyone is really happy and friendly at the airport today!
0,@MENTION i don't win?!?! noooooooooooooooooooooooooooooo
0,feeling like crap this morning and a tad annoyed that @MENTION is sleeping like a baby with 4 hours kip & i'm managing with 3
1,ceemoon hir new @MENTION
1,"playin hair salon, corn dogs & tater tots for dinner & he's just not that into you with @MENTION tonight! chill jus how i likey"
1,@MENTION good luck
0,i thought it was windows that was bluescreening my pc but installing windows 7 doesnt seemed to of fixed this
1,@MENTION hi kendra whats up? follow me
0,a-kon is in dallas this week and i forgot all about it. so i'm @ work missing all the anime
0,@MENTION omg what are you doing in ny?!? i want to see you so bad! i want a interview with you for my promoational band myspace.
0,rica! bye bye
1,watching mtv movie awards. but was that supposed to happen?!
0,@MENTION ahahha!! dont' u follow me??
1,rob p just one best fight and best break through male
1,shhhh... reading chapter 11 of the poison behind the potion
1,@MENTION oh ma gahw! you deserve it
1,i made myself a sack lunch today. i feel like i'm ten and going on a field trip.
1,@MENTION get 100 followers a day using once you add everyone you are on the train or pay vip
0,"sooo tired 2day, think i'll have to give the gym a miss 2nite"
0,sunbathed for an hour and then got bored... maisie is tired
0,it would be nice if the n97 had the pull down media bar like the 5800xm has
0,"long, yet wonderful, weekend made for a short night! feeling it 2day & thinking i will all week bc this week is moving week so much 2 do"
0,just cried myself thru 3 eps of greys anatomy i'm in pms city.
1,"@MENTION not that one but thanks for trying! i thought maybe you first tossed up the link, but i guess not. ah well, c'est la vie."
0,lotus quickplace....why you so ugly and painful to use?!
1,just finishing what turned out to be a nice day
1,"@MENTION it's your birthday, so it's totally called for!!"
1,"@MENTION yees, share the day with me!"
1,@MENTION thanks for that laurie
0,never. never. go on a ride after eating. especially a hot dog. you will feel sick. and possibly throw up. ew. my tummy and head hurts
1,@MENTION send some scotland's way please!!!
0,back at home. so exhausted. no wireless at the hotel means no twitter the show was good and i got to hang with tracy and bin and anthony
1,shower / reading / sleeep ps. i need a job !
0,is back!
1,good morning have fun
1,@MENTION ha! that's an awesome picture on that cake! superstar!
1,@MENTION i jumped out of bed and forced my dad to put it outside (he refuses to kill them..). cos i'm a wimp
0,"what happen to wasting your time with me? lol but,"
0,back hurts gonna go have shower then go chatting agen lol xxxo
1,good monday morning! overslept a bit...doh... no time to chit chat...gotta get moving!!! be well
1,@MENTION no i really liked the first one it made me want to go to twitter
1,car pooling-just waiting 4 my ride home
0,@MENTION @MENTION weatherfail bigtime wearing winter wooly sweater
0,most of the time evil wins.
1,@MENTION routine can be very comforting at times.
1,@MENTION me too. seen it twice already.
0,"@MENTION didn't drink enough for a hangover, just tired and over worked"
1,@MENTION of course we'll always be here! im so happy i dont think they care anymore bout hiding their true feelings from everyone
1,@MENTION your tweet was just included in the longest poem in the world
1,@MENTION ddr will never die.
1,"@MENTION speaking of job, you want to put in a good word for me at american eagle for me?"
0,@MENTION nah! the generator was just for the pc no ac!
1,@MENTION found u!!!
1,@MENTION sweet signoff...rest well!
1,@MENTION the stanley cup is priceless
1,"oh yes, sea patrol is back all with an explosive season premiere <3"
0,@MENTION standard answer eh.. what else can they say
0,i need more snapple..
1,life is meant to be enjoyed. quit your mothafucker whining and live it.
0,is soo tired from todays game and a bit upset cause she can't watch manchester play
0,"@MENTION waiting in line at wal-mart at the beach, not so amazing..."
0,@MENTION oh i didnt hear the remix .. i love to sing that song it makes me cry sumtimes lol
1,leavinq soon. watchen the sunny with a chance marathon & readinq lock and key <3. i'm big on multi taskinq lol.
1,616 words i loooveeee jackson rathbone <ôøω
0,younger sprog is still sick. elder sprog's birthday is still a go. i get to stay home and miss my kid's birthday.
1,@MENTION i just have to say thank you to you. i need my daily kellan fix.
1,@MENTION !!! dodgers win. hah. they poured salt in your wound too early..lol
1,@MENTION windows on mac books sucks to me alteast! macbook is for mac lovers who hate windows
0,@MENTION everyone (meeee!) from school misses you too <3 haha
1,@MENTION
0,is garage saling in tulsa!!! but is sad that her baby isn't feeling well
0,"i do not understand why lil orange kid is scared of a hair trimmer razor. unless it grazed the top of your ear, it's harmless."
1,@MENTION good day to you too. glad you could join us all today.
1,bout to go shopping with some hookers i love my gurls tay and lucy they are the best cant wait to see them lol
1,coffee crumble
1,"@MENTION well i kinda miss amici, especially the gelato! hahaha! you take care too, e. keep in touch."
0,jud says jordan saw pink at robina cinemas! @MENTION @MENTION @ shelbyjay_ blah i never see anyone famous
0,@MENTION yeah no one wanted to keep me company tonight
1,i see one person caught me being a little tease so i followed through and am now following them.i do talk a lot & wuv faeries
0,@MENTION shizz i forgot i saw it on univision haha i wanted to go but i gots all this other stuff to do it sux mega giraffe abortions
1,"hb about dan's lego dump truck: ""it's truly elegant."" i kid not. didn't know i regularly go around commenting on the elegance of things"
0,- how mad are trashy are my vans. time for new ones i dare say
1,watching the lion king
0,argh! raining
0,..searching for a good podiatry specialist.. i hurt my baby toe..
1,"omnomnom frôøωhstôøωck ""now i'm standing on the rooftop ready to fall i think i'm at the edge now but i could be wrong"""
0,"cant afford to see angels and demons, so i watched it for free:"
0,would like a hug and a kiss from eric. long distances really really stink
0,ok...i'm getting up now i swear... ohhh i don't wanna go to work...
0,can't do basic math in his head anymore. i now reside in calculatorsville
1,- i have an ipod agaaain legit.
0,mr @MENTION has gone now but on the plus side just got an email back from phil! thank god!
0,@MENTION i knew it tasted funny im so upset
0,i don't see sun... why oh why??
0,i'm so upset with this phone i hope it isn't broken for good. stupid t-mobile.
0,@MENTION i hope it doesn't that would suck
1,the fam comes today & i graduate from the university of arizonaaaa tomorrow! it doesnt get better than this
0,goodnight ppl i have work at 8 only a coupl hours of sleep though i'm off at one omg
0,sucky day.. first i havta take the bus 2 work then it breaks down nd work suckd of course
0,@MENTION aw but is it nice to be home? is lucy happy to be out of the car?
0,stopped by office depot? going to work in a bit
0,@MENTION oh god they're already making such sites? fucking a a few months in and twitter is already going the rout of myspace
1,@MENTION i wish he would surprise me!!! i got my facetime!!! lol
1,@MENTION @MENTION @MENTION some old school music for you ?
0,"guess some things never change i thought the bullshit was in the past, but i guess it wasn't meant to be."
1,got my coffee and i am going to start working on my family tree again!!! fun!
1,@MENTION i didn't remove anything. just add it again because something must have just not worked on youtubes part
0,"@MENTION i would love to move to canada, but only to montreal, but i cant cause i can't speak french."
1,"@MENTION i'm good like that, g, the ears perk up, if ya know what i mean! wahahaha! and @MENTION-"
1,"mess of it. how come they have ""i love ny"" t-shirts...but not ""i love nj"" t-shirt!? i want that shirt. .."
0,"is wondering why the heck my phone doesn't blow up asking me ""what am i doing?"" ....."
1,i am excited for tomorrow
0,josh is leaving. i don't know what i will do without êàëáöñâì•âì•.
0,fell asleep at 7:45am and woke up at 1. it's now 5:30am and i thought i'd be tired from todayyy
0,just had the worst day ever...well not really but then i could not find the books i need to think i already went on a bookstore tour
0,pain in my half head half is alright
0,@MENTION that sucks im sorry does this mean you will have to miss the sfnative meetup on thurs? d:
1,"@MENTION night, love."
0,@MENTION got canceled so upset! what are you doing today
1,"i love it when the day is nonstop o_o oh well , time for a subway sandwich"
1,welcome to the gun show...boom boom...fire powaaaa greatnesss
1,"this morning, despite all efforts, was no different from the past two weeks. i'm going back to bedd"
0,"says let me tell you, what's hurting me"
1,@MENTION get 100 followers a day using once you add everyone you are on the train or pay vip
1,@MENTION lol i guess so! thanks!
1,@MENTION love it. quite possibly my favorite song ever
0,@MENTION and to you also! the only downside; it means we're heading back towards winter. lol
1,is on the way home gonna miss the cousins but i miss my mommy
0,@MENTION lucky! too bad they aren't coming to fl
0,home! i'll miss eejay
1,@MENTION @MENTION that's not what i've heard.
1,@MENTION hahaha yes. your drunk note includes my fav quote from the whole book
1,- a picture of ponnie and me. just sharing a photo that shows my love for my stuffed toys. haha!
0,@MENTION same shit wit me. we were about to go swimmng cuz i didnt get off work until five..i hada drive home in that shit
0,i have no one to talk too right now
0,@MENTION you will have to get a fan then. unfortunately they sound like there's a helicopter in the room! lol welcome to my world
1,feelin mighty fantastical this morning
0,@MENTION i'm still hungry.
0,@MENTION i wouldn't know how to.
0,@MENTION it must be hard to have him gone so much.
1,@MENTION yes - went there for the color purple and its gorgeous. you can even take your drinks inside
0,"morning all,got hemi's party 2day,gonna b bout 20 kids runnin around joy joy!! at least sun is out so they can go in garden!"
0,just got home and am feeling so tired! will unpack and then back to coursework!
0,what a pity ! susan boyle didn't win
0,nobody wants to hire me
1,@MENTION @MENTION that is surely the truth. we were commenting on the absurd amount of high heels at the game. pure baseball fans
1,"@MENTION tom, are you crazy? you have millions of great photos"
0,@MENTION jealousssss. i still haven't seen it sniff
1,"is going to bed, leave me stuff"
0,@MENTION yea this might interfere with my date with the batting cages tmrw
1,@MENTION yes... i can imagine... a day i would go there...
1,ok i really need to go to bed and stop playing around with twitter adding new friends!! hello all you new people
1,@MENTION -waves. good morning it's early so thts all i can think up now. lol
0,@MENTION doesn't know how to use her twitter properly
0,shower time...my wrist just cracked and it hurts
1,@MENTION welcome to ipswich cant wait to see ur concert 2nite
1,oh i love familyyy dayyyss. loooking forward tooo frieeenndd timee tonighttt
1,youngest child has very bad nappy for me thanks to those people who let her eat to much dip yesterday! thanks!
1,"@MENTION still a bit of a warning signal in my head saying: ""you want yesterday's headache back? ok, get yourself a coffee then, quick!"""
1,@MENTION doing great..being blessed in my spirit and full of joy! can ya tell?
1,@MENTION - you're life is so great kathy! lucky girl.
1,even if it's not real joe who wrote the thingy.
0,is already looking forward to the weekend. this week is packed full.
0,gotta leave twitted land for now have to get ready for stupid school.....
0,@MENTION how long will the 6gb/$30 be available? it looks like i'm in a queue for my iphone and i don't want to get screwed over
1,i think this is the one with jake ryan
1,"note to self: never stop believing in @MENTION she is amazing and i luv her! ahh miley, come to australia"
0,just woke up and have a terrible atomach ache!! owwwwww i think i'm going to cry
1,@MENTION you are the sexiest girl i've ever seen.
0,@MENTION and u got me nothing lol
0,@MENTION i know right.... i miss cuddling....
1,@MENTION jmodels09....better without the dash - less clunky and easier to type via mobile
1,"sorry all, i was just hangin out with lance. he had surgery last night so just keepin him company. everyone's all good. he's doin great"
0,really missing youuu
0,its true
1,dorian and her dolly parton hair
0,i need friends
0,"@MENTION it sucks, doesn't it"
0,@MENTION not when it hurts
0,"@MENTION wow, that is so shitty"
0,how can a confession from a loved one be such a shock even though you knew about it long before they admitted it to you???
1,eating kit kat ice cream.
0,"- weight gain food, tht didnt even mak me gain weight this is at claim jumpers!"
0,@MENTION yeah i'm in spanish right now haha
0,still stuck at work
0,@MENTION sorry for no reply earlier i had to hop on and off at lunch lol i need gno to be on a sat or sun night
0,@MENTION i'ma go bed now cos it's 12.30am and i gotta drive billions of miles tomoz *smishes you* night sweetie xxx
0,is at work...on a sunday
1,had a wonderful night with friends. now attempting this paper while lv&tt keeps me company
0,"so in other news, it's supposed to rain this weekend...where's harvey to change the weather when u need him?!"
1,i think i am addicted to seaweed peanut crackers - they are so so yummy!!
1,@MENTION would love a slice of summer from piper's lemonade stand! do you think i could have a jump on her trampoline too?
1,"@MENTION yeah, um right! you know me better then that!"
0,"strange ! i've just waken up at midnight. n the best part, i really couldn't sleep again"
1,@MENTION thanks
0,gmt!! this morning did not turn out 2 good for me. dont really wanna talk about it but what happend made me much stronger!
0,@MENTION you still need one apparently (for a free account)
0,@MENTION never give up
1,i just painted dice on my nails i totally love how it looks.
1,@MENTION poor him....give it up. buy a mac
1,"friday come, friday come. i want lvatt!"
1,i'm watching bof..
0,@MENTION i miss your voice ..
0,does not look like i get my usb travel logger from ibood today so i can use it at the fiets 11stedentocht.
1,is watching south pacific (not the film!) spectacular
1,omg you all are so going to want to watch us the e3 press conference! (4pm ct!) i think it will be on g4 and streamed
0,not looking foward to class today... im probably gonna fall asleep since i barely got any sleep last night!
0,"@MENTION wow, that's a nice breakfast. i want some i'd even just take the french toast!"
1,weyyy im in a film called summertime omg guys carn w8 to start filming gonna b fun
1,@MENTION i needed your husband on my team today!
0,wow - am finally seeing reports from iran. the 'unrest' seems to be turning towards tienamen square...
0,@MENTION sucks. i feel for you
1,"@MENTION i was just being silly. not that any of us really know much about it yet, anyway"
0,ah - what could be better on a sunny day than working indoors trying to hear above the sound of next door's power saw?!
0,@MENTION really? cuz kc.com said it was releasd 24/4 here n the main station doesn't even hav it
1,sissydawnie: @MENTION - marvelous on 10 cancer-free years!!!!! yay!! *** thanks! yeah. we're all pretty psyched about that!
1,"@MENTION oh and, nice to finally meet you at the empire party last week. hope you had a good night - winning at the auction and all"
0,i'm in such a weird blah mood. i feel like i should just go to bed but i don't want to
1,dr. house (hugh laurie) wrote a book?? i'm so excited to get my hands on it! i'm a huge fan!
0,@MENTION
1,@MENTION
0,@MENTION i hate u because u dont talk to me!
1,making up new jingles in my head... sad but true... wonders what coffee can do... makes me creative!
1,@MENTION awe.....just hang in there....your motivation is cruise 2010 right?! hahaha....
1,what a sunday...been dusting off!!i can breath now...!!
1,"@MENTION haha.... remember, be nice."
0,at da harbor n mac fell twice but still doesn't want us to carry her
1,@MENTION oh! my 2 wish is to have your number! you're my hero! i love you!!!!!!!!
0,had a really horrible day. i hate my job more than anything! anyone wanna get me a new one? the chem regents was so weird today...
1,what up peoples!..hows ur day? mine..fantastic
0,i nearly got into a fight in town both of us following the wall like rats!
1,had a great 4 overnights at work! felt well rested and sharp minded each day! breakfast @ sonic again this am! yum! have a good day!
1,@MENTION yay! you're too cute joe.
1,@MENTION hahahaha... that's the funniest thing ever. bek's always been the mom of the group.
0,got a feeling that sunday badminton will be cancelled coz ma wants lunch for pa's bday tmoro..
0,omg yes!! now back to work
1,@MENTION great tweet
0,noooooo i'm inevitibly going to fail drama
0,walking around a track lined with paper bag lantern in memory of... i can't belive the people that have died from cancer.
1,@MENTION that you should shave.
1,@MENTION it was alotta bs but alotta fun too...and good company thanks 4 all the intros
1,"via @MENTION: christopher moore ""you suck"" - hmm tja.. sucks"
1,@MENTION well goodness! i hope you are enjoying atlanta and all the beauty and grace it has to offer. i'm glad you stopped in on me!
0,i'm a straight male and i enjoy euro pop...there...i said it. so ashamed
0,@MENTION too bad that i'm not there soo sorry thas!!
0,@MENTION me too
1,"working on a bank holiday, but i don't mind - it's all good fun"
1,@MENTION are you tweeting at the same movie?
1,food! and then supply shopping for tomorrows roadtrip! (i'm so trying to delay having to do schoolwork...)
1,"is having a well earned rest, with a big bar of cadburys and a big mug of tea"
0,getting ready 4 work at 1500
0,@MENTION lol it's really not good
1,@MENTION i think i'm getting 2 at least i want 2 more let's go together seriously. you can hold my hand
0,going to work in nj ... i knew it would happen. at least i'll have a great view of manhattan!
0,@MENTION yay! i read that the pool wasnt done yet poo! lol
0,my gran has died - goin to see the family
1,@MENTION i'd still let xavier derosnay suck it
0,"@MENTION certainly is, but itôøωs about the only way i can keep my ipod managed"
0,workout time! freeeezing and rainy here....perfect for the grad party today..not!
1,@MENTION at least it's over! enjoy the rest of your night.
0,@MENTION i miss u!!!!
0,going to the doctor. i hate being sick
1,counting my graduation money i need to do some serious shopping before europe! anthropologie here i come!
1,watching the band get redy for church today...............i'm here way befor normel
1,"layla? yeah, she's my bestie for lifey plus she posted update about me, ily sis!"
0,sitting at a restaurant across from muchmusic and am absolutely blinded by the mmva lights my only reprieve is when streetcars go by..
1,"cannot wait for the one hour season finale of the hills! promise, no spoilers though"
1,@MENTION it can only happen to you.
1,@MENTION in toronto *twirls in sun dress*
0,just lost my wallet at sharks!
0,i saw jt on oprah today and i want his brand of jeans i want those jeans
0,can't seem to beat my personal best of 46 landings though
0,is still suffering from last night i really shouldnt drink so much!!! lol oh well!!
1,@MENTION wen a guy will do ur laundry... that's love!!! he's a keeper
1,@MENTION sounds so good!
1,@MENTION glad you're feeling better! have a top day!
0,@MENTION no one wants to follow me...that i know hahaha so hurt
1,"playing rock band unplugged... digging it. i liked amplitude but never got it, this fits pretty close"
1,tomorow talking with the biggest hard and software company about a seminar for my most important client. hm maybe i am a bit vague
1,successfully escaped my house. glad swine didnt completely ruin everything
1,happy tetris day! probably the most time i ever spent playing a single game since i was a kid and i still do
1,which doesn't really bode well for my addiction to morning pastries
0,@MENTION i know! amazing. i feel bad for sean he was my favourite...
1,"essendon: great game guys ps, im totally joking. saw wicked today, it was incredible, millsy is cute as"
0,"@MENTION it happens to me after i havent done any endurance for 2-3 weeks, then do a big leading session. i cant get up the next mornin"
1,change of venue.... everyone should come to johnny v's and keep me and my sister company
0,@MENTION seems to be rainy everywhere
0,moving sucks
1,@MENTION careful what you wish for!
0,mmmm.....spicy chicken pizza suppose i really get on with some uni work
1,@MENTION good morning.
1,"@MENTION is that a hard thing to do? and what is a serger, exactly?"
1,"@MENTION long time so see! lol first tweet i see are about ""shitty"" drivers lol hope ur enjoying the sun"
1,1 issue solved - 22 to go - woohoo!
0,@MENTION emma...i just took down all of my jonas posters in my room today... my room is soo plain now
1,hey guys i got to go now! i'll see you guys later!
0,home from car wash this morning...im knackered n bored and sooo lonely !! not a good day
1,"im going back to the motherland this summer! inshallah. syria, lebanon, jordan and egypt to be exact"
1,allergies make me feel like i'm going to sneeze up my brain
1,@MENTION yankees up 5-2 in the bottom of the 9th...mo's in the game...this is a wrap...hope u enjoyed the recaps!
1,@MENTION i wish.. but no.
0,@MENTION yep now off to school
0,my installation of visual studio team system 2010 doesn't like my windows worklfow project. it opens the project and crashes right away
1,just having a nice sit. in me gardin. double brucey bonus!
0,one of the things i really don't like: falling sick.
0,"studying for finals! luckily, there is only 3 more days of school left! yay!"
0,on the bus by fort wadsworth on my way to the ferry. only 5 hours me sleep. i an one cranky bitch this morning
1,"@MENTION hey mika you'll see lady jane in berlin in the church on monday have a good look,she's there"
0,its way too hot outside to work in the garden. i'm stuck in here for at least another hour.
1,omg - so addictive!
1,"oh yes, happy star wars day. may the fourth be with you..."
0,why is my internet connection so slow tonight?! i am outraged!!! and hungry!
0,@MENTION my memory is one off going down very fast on a muddy path front wheel 'tripped' over an exposed root and the rest is history
1,"@MENTION if u need help in the 7osa oo loya, i'm glad to help"
0,@MENTION aww thats a wee shame aww always next yearthey said they will try and make it better i doubt itlol its amaze this year
1,@MENTION definitely
1,@MENTION lucky lights! have a great time
0,kind of longs for the bus that shows up at the end of ghost world right now. ugh.
0,@MENTION nooo!! not too busy for you! ever! srsly! you are my pal! i'm not yet familiar with iphone twitter
0,"morrrrrning, well afternoon now! don't feel very well today exam tomorrow so today's going to be a geek day! fun fun :\"
0,@MENTION i know especially since the summer is such a boring tv time to begin with.
1,"y r so many up my twitter friends super fine chicks??? i'm blessed man, shouts out to all my pretty twitter-ritas!"
1,"its really hot outside today, i like it"
1,just chillin at work for now. off three days this week
1,half day of school!
1,"i emailed boss yesterday to see how a demo of the system i implemented went. pretty well, he also said well done - very rare *smug*"
1,"@MENTION hey thom, it's nic here from the coaching this weekend. hope you got home ok and that vickie is feeling ok now"
1,things are looking promising at work.
0,@MENTION no way! already? damn man.
1,"@MENTION hahaha, i can agree with you on that one. flight of the conchords, the office, some bomb movies, & tasty baked goods mmm"
1,i looooove myself some sportscenter
0,i'm so tired that i just refused a free sausage mcmuffin. on a empty stomach.
1,@MENTION good. thanks for the follow! tired from work. what did you do all day?
0,got nothing to do on sunday
1,is leaving denver for the east coast for work . first stop...tn
0,@MENTION never get drunk again then...
0,waiting for a joining date
0,rocking the high life again. prolly not the best idea but its all i had
0,@MENTION oh no! you actually filed it? and here i thought that was just a drunken threat. *sigh* now u've made me a very sad girl
0,just ordered another 2-year subscription to bust mag. i only have one left on my current subscription. me love bust big time.
0,where did our warmth go?? calgary is raining and it's freezing cold. need some hugs...
1,still so sore! eek..! so excited for supernatural its gonna be epic!!
0,"@MENTION it is pathetic but i get angry too lol, like today on the radio 3oh!3 came on, however all the swear words bleeped out"
